"MSN","YYYYMM","Value","Column_Order","Description","Unit"
"WSTCBUS","201312","44.857","10","Waste Energy Consumption","Trillion Btu"
"WSTCBUS","201313","496.436","10","Waste Energy Consumption","Trillion Btu"
"WSTCBUS","201401","44.923","10","Waste Energy Consumption","Trillion Btu"
"WSTCBUS","201402","40.827","10","Waste Energy Consumption","Trillion Btu"
"WSTCBUS","201403","44.532","10","Waste Energy Consumption","Trillion Btu"
"WSTCBUS","201404","43.899","10","Waste Energy Consumption","Trillion Btu"
"WSTCBUS","201405","43.127","10","Waste Energy Consumption","Trillion Btu"
"WSTCBUS","201406","42.412","10","Waste Energy Consumption","Trillion Btu"
"WSTCBUS","201407","44.994","10","Waste Energy Consumption","Trillion Btu"
"WSTCBUS","201408","42.954","10","Waste Energy Consumption","Trillion Btu"
"WSTCBUS","201409","40.635","10","Waste Energy Consumption","Trillion Btu"
"WSTCBUS","201410","42.467","10","Waste Energy Consumption","Trillion Btu"
"WSTCBUS","201411","41.549","10","Waste Energy Consumption","Trillion Btu"
"WSTCBUS","201412","43.558","10","Waste Energy Consumption","Trillion Btu"
"WSTCBUS","201413","515.877","10","Waste Energy Consumption","Trillion Btu"
"WSTCBUS","201501","43.145","10","Waste Energy Consumption","Trillion Btu"
"WSTCBUS","201502","38.436","10","Waste Energy Consumption","Trillion Btu"
"WSTCBUS","201503","42.831","10","Waste Energy Consumption","Trillion Btu"
"WSTCBUS","201504","41.652","10","Waste Energy Consumption","Trillion Btu"
"WSTCBUS","201505","42.339","10","Waste Energy Consumption","Trillion Btu"
"WSTCBUS","201506","41.985","10","Waste Energy Consumption","Trillion Btu"
"WSTCBUS","201507","45.608","10","Waste Energy Consumption","Trillion Btu"
"WSTCBUS","201508","44.071","10","Waste Energy Consumption","Trillion Btu"
"WSTCBUS","201509","41.867","10","Waste Energy Consumption","Trillion Btu"
"WSTCBUS","201510","44.543","10","Waste Energy Consumption","Trillion Btu"
"WSTCBUS","201511","45.15","10","Waste Energy Consumption","Trillion Btu"
"WSTCBUS","201512","46.745","10","Waste Energy Consumption","Trillion Btu"
"WSTCBUS","201513","518.371","10","Waste Energy Consumption","Trillion Btu"
"WSTCBUS","201601","42.164","10","Waste Energy Consumption","Trillion Btu"
"WSTCBUS","201602","40.467","10","Waste Energy Consumption","Trillion Btu"
"WSTCBUS","201603","43.543","10","Waste Energy Consumption","Trillion Btu"
"WSTCBUS","201604","42.678","10","Waste Energy Consumption","Trillion Btu"
"WSTCBUS","201605","42.94","10","Waste Energy Consumption","Trillion Btu"
"WSTCBUS","201606","40.067","10","Waste Energy Consumption","Trillion Btu"
"WSTCBUS","201607","41.448","10","Waste Energy Consumption","Trillion Btu"
"WSTCBUS","201608","41.958","10","Waste Energy Consumption","Trillion Btu"
"WSTCBUS","201609","39.307","10","Waste Energy Consumption","Trillion Btu"
"WSTCBUS","201610","40.714","10","Waste Energy Consumption","Trillion Btu"
"WSTCBUS","201611","43.322","10","Waste Energy Consumption","Trillion Btu"
"WSTCBUS","201612","44.61","10","Waste Energy Consumption","Trillion Btu"
"WSTCBUS","201613","503.219","10","Waste Energy Consumption","Trillion Btu"
"WSTCBUS","201701","44.422","10","Waste Energy Consumption","Trillion Btu"
"WSTCBUS","201702","39.585","10","Waste Energy Consumption","Trillion Btu"
"WSTCBUS","201703","43.377","10","Waste Energy Consumption","Trillion Btu"
"WSTCBUS","201704","40.534","10","Waste Energy Consumption","Trillion Btu"
"WSTCBUS","201705","41.368","10","Waste Energy Consumption","Trillion Btu"
"WSTCBUS","201706","40.044","10","Waste Energy Consumption","Trillion Btu"
"WSTCBUS","201707","41.027","10","Waste Energy Consumption","Trillion Btu"
"WSTCBUS","201708","41.128","10","Waste Energy Consumption","Trillion Btu"
"WSTCBUS","201709","38.225","10","Waste Energy Consumption","Trillion Btu"
"WSTCBUS","201710","40.436","10","Waste Energy Consumption","Trillion Btu"
"WSTCBUS","201711","41.676","10","Waste Energy Consumption","Trillion Btu"
"WSTCBUS","201712","43.437","10","Waste Energy Consumption","Trillion Btu"
"WSTCBUS","201713","495.26","10","Waste Energy Consumption","Trillion Btu"
"WSTCBUS","201801","43.328","10","Waste Energy Consumption","Trillion Btu"
"WSTCBUS","201802","40.156","10","Waste Energy Consumption","Trillion Btu"
"WSTCBUS","201803","43.24","10","Waste Energy Consumption","Trillion Btu"
"WSTCBUS","201804","40.661","10","Waste Energy Consumption","Trillion Btu"
"WSTCBUS","201805","40.753","10","Waste Energy Consumption","Trillion Btu"
"WSTCBUS","201806","38.993","10","Waste Energy Consumption","Trillion Btu"
"WSTCBUS","201807","39.5","10","Waste Energy Consumption","Trillion Btu"
"WSTCBUS","201808","39.888","10","Waste Energy Consumption","Trillion Btu"
"WSTCBUS","201809","36.521","10","Waste Energy Consumption","Trillion Btu"
"WSTCBUS","201810","40.945","10","Waste Energy Consumption","Trillion Btu"
"WSTCBUS","201811","40.939","10","Waste Energy Consumption","Trillion Btu"
"WSTCBUS","201812","42.423","10","Waste Energy Consumption","Trillion Btu"
"WSTCBUS","201813","487.347","10","Waste Energy Consumption","Trillion Btu"
"WSTCBUS","201901","39.485","10","Waste Energy Consumption","Trillion Btu"
"WSTCBUS","201902","35.551","10","Waste Energy Consumption","Trillion Btu"
"WSTCBUS","201903","38.429","10","Waste Energy Consumption","Trillion Btu"
"WSTCBUS","201904","35.559","10","Waste Energy Consumption","Trillion Btu"
"WSTCBUS","201905","36.011","10","Waste Energy Consumption","Trillion Btu"
"WSTCBUS","201906","36.19","10","Waste Energy Consumption","Trillion Btu"
"WSTCBUS","201907","36.537","10","Waste Energy Consumption","Trillion Btu"
"WSTCBUS","201908","37.001","10","Waste Energy Consumption","Trillion Btu"
"WSTCBUS","201909","34.604","10","Waste Energy Consumption","Trillion Btu"
"WSTCBUS","201910","37.279","10","Waste Energy Consumption","Trillion Btu"
"WSTCBUS","201911","36.963","10","Waste Energy Consumption","Trillion Btu"
"WSTCBUS","201912","38.836","10","Waste Energy Consumption","Trillion Btu"
"WSTCBUS","201913","442.447","10","Waste Energy Consumption","Trillion Btu"
"WSTCBUS","202001","39.66","10","Waste Energy Consumption","Trillion Btu"
"WSTCBUS","202002","36.438","10","Waste Energy Consumption","Trillion Btu"
"WSTCBUS","202003","39.023","10","Waste Energy Consumption","Trillion Btu"
"WSTCBUS","202004","36.51","10","Waste Energy Consumption","Trillion Btu"
"WSTCBUS","202005","37.236","10","Waste Energy Consumption","Trillion Btu"
"WSTCBUS","202006","34.279","10","Waste Energy Consumption","Trillion Btu"
"WSTCBUS","202007","35.906","10","Waste Energy Consumption","Trillion Btu"
"WSTCBUS","202008","36.432","10","Waste Energy Consumption","Trillion Btu"
"WSTCBUS","202009","34.251","10","Waste Energy Consumption","Trillion Btu"
"WSTCBUS","202010","36.323","10","Waste Energy Consumption","Trillion Btu"
"WSTCBUS","202011","35.73","10","Waste Energy Consumption","Trillion Btu"
"WSTCBUS","202012","37.944","10","Waste Energy Consumption","Trillion Btu"
"WSTCBUS","202013","439.734","10","Waste Energy Consumption","Trillion Btu"
"WSTCBUS","202101","38.371","10","Waste Energy Consumption","Trillion Btu"
"WSTCBUS","202102","33.864","10","Waste Energy Consumption","Trillion Btu"
"WSTCBUS","202103","37.855","10","Waste Energy Consumption","Trillion Btu"
"WSTCBUS","202104","35.515","10","Waste Energy Consumption","Trillion Btu"
"WSTCBUS","202105","36.403","10","Waste Energy Consumption","Trillion Btu"
"WSTCBUS","202106","34.238","10","Waste Energy Consumption","Trillion Btu"
"WSTCBUS","202107","35.669","10","Waste Energy Consumption","Trillion Btu"
"WSTCBUS","202108","35.272","10","Waste Energy Consumption","Trillion Btu"
"WSTCBUS","202109","34.478","10","Waste Energy Consumption","Trillion Btu"
"WSTCBUS","202110","35.374","10","Waste Energy Consumption","Trillion Btu"
"WSTCBUS","202111","35.234","10","Waste Energy Consumption","Trillion Btu"
"WSTCBUS","202112","37.994","10","Waste Energy Consumption","Trillion Btu"
"WSTCBUS","202113","430.267","10","Waste Energy Consumption","Trillion Btu"
"WSTCBUS","202201","36.596","10","Waste Energy Consumption","Trillion Btu"
"WSTCBUS","202202","33.263","10","Waste Energy Consumption","Trillion Btu"
"WSTCBUS","202203","36.768","10","Waste Energy Consumption","Trillion Btu"
"WSTCBUS","202204","34.089","10","Waste Energy Consumption","Trillion Btu"
"WSTCBUS","202205","34.591","10","Waste Energy Consumption","Trillion Btu"
"WSTCBUS","202206","33.32","10","Waste Energy Consumption","Trillion Btu"
"WSTCBUS","202207","33.99","10","Waste Energy Consumption","Trillion Btu"
"WSTCBUS","202208","33.804","10","Waste Energy Consumption","Trillion Btu"
"WSTCBUS","202209","32.227","10","Waste Energy Consumption","Trillion Btu"
"WSTCBUS","202210","34.372","10","Waste Energy Consumption","Trillion Btu"
"WSTCBUS","202211","34.132","10","Waste Energy Consumption","Trillion Btu"
"WSTCBUS","202212","35.176","10","Waste Energy Consumption","Trillion Btu"
"WSTCBUS","202213","412.329","10","Waste Energy Consumption","Trillion Btu"
"WSTCBUS","202301","34.966","10","Waste Energy Consumption","Trillion Btu"
"WSTCBUS","202302","31.316","10","Waste Energy Consumption","Trillion Btu"
"WSTCBUS","202303","33.627","10","Waste Energy Consumption","Trillion Btu"
"WSTCBUS","202304","31.692","10","Waste Energy Consumption","Trillion Btu"
"WSTCBUS","202305","33.786","10","Waste Energy Consumption","Trillion Btu"
"WSTCBUS","202306","31.589","10","Waste Energy Consumption","Trillion Btu"
"WSTCBUS","202307","32.681","10","Waste Energy Consumption","Trillion Btu"
"WSTCBUS","202308","32.584","10","Waste Energy Consumption","Trillion Btu"
"WSTCBUS","202309","30.626","10","Waste Energy Consumption","Trillion Btu"
"WSTCBUS","202310","33.007","10","Waste Energy Consumption","Trillion Btu"
"WSTCBUS","202311","32.768","10","Waste Energy Consumption","Trillion Btu"
"WSTCBUS","202312","35.53","10","Waste Energy Consumption","Trillion Btu"
"WSTCBUS","202313","394.172","10","Waste Energy Consumption","Trillion Btu"
"WSTCBUS","202401","34.108","10","Waste Energy Consumption","Trillion Btu"
"WSTCBUS","202402","30.991","10","Waste Energy Consumption","Trillion Btu"
"WSTCBUS","202403","32.532","10","Waste Energy Consumption","Trillion Btu"
"WSTCBUS","202404","30.919","10","Waste Energy Consumption","Trillion Btu"
"WSTCBUS","202405","32.531","10","Waste Energy Consumption","Trillion Btu"
"WSTCBUS","202406","29.967","10","Waste Energy Consumption","Trillion Btu"
"WSTCBUS","202407","31.511","10","Waste Energy Consumption","Trillion Btu"
"WSTCBUS","202408","31.49","10","Waste Energy Consumption","Trillion Btu"
"WSTCBUS","202409","29.673","10","Waste Energy Consumption","Trillion Btu"
"WSTCBUS","202410","31.738","10","Waste Energy Consumption","Trillion Btu"
"WSTCBUS","202411","31.32","10","Waste Energy Consumption","Trillion Btu"
"WSTCBUS","202412","31.887","10","Waste Energy Consumption","Trillion Btu"
"WSTCBUS","202413","378.669","10","Waste Energy Consumption","Trillion Btu"
"BFTCBUS","194913","Not Available","11","Biofuels Consumption","Trillion Btu"
"BFTCBUS","195013","Not Available","11","Biofuels Consumption","Trillion Btu"
"BFTCBUS","195113","Not Available","11","Biofuels Consumption","Trillion Btu"
"BFTCBUS","195213","Not Available","11","Biofuels Consumption","Trillion Btu"
"BFTCBUS","195313","Not Available","11","Biofuels Consumption","Trillion Btu"
"BFTCBUS","195413","Not Available","11","Biofuels Consumption","Trillion Btu"
"BFTCBUS","195513","Not Available","11","Biofuels Consumption","Trillion Btu"
"BFTCBUS","195613","Not Available","11","Biofuels Consumption","Trillion Btu"
"BFTCBUS","195713","Not Available","11","Biofuels Consumption","Trillion Btu"
"BFTCBUS","195813","Not Available","11","Biofuels Consumption","Trillion Btu"
"BFTCBUS","195913","Not Available","11","Biofuels Consumption","Trillion Btu"
"BFTCBUS","196013","Not Available","11","Biofuels Consumption","Trillion Btu"
"BFTCBUS","196113","Not Available","11","Biofuels Consumption","Trillion Btu"
"BFTCBUS","196213","Not Available","11","Biofuels Consumption","Trillion Btu"
"BFTCBUS","196313","Not Available","11","Biofuels Consumption","Trillion Btu"
"BFTCBUS","196413","Not Available","11","Biofuels Consumption","Trillion Btu"
"BFTCBUS","196513","Not Available","11","Biofuels Consumption","Trillion Btu"
"BFTCBUS","196613","Not Available","11","Biofuels Consumption","Trillion Btu"
"BFTCBUS","196713","Not Available","11","Biofuels Consumption","Trillion Btu"
"BFTCBUS","196813","Not Available","11","Biofuels Consumption","Trillion Btu"
"BFTCBUS","196913","Not Available","11","Biofuels Consumption","Trillion Btu"
"BFTCBUS","197013","Not Available","11","Biofuels Consumption","Trillion Btu"
"BFTCBUS","197113","Not Available","11","Biofuels Consumption","Trillion Btu"
"BFTCBUS","197213","Not Available","11","Biofuels Consumption","Trillion Btu"
"BFTCBUS","197301","Not Available","11","Biofuels Consumption","Trillion Btu"
"BFTCBUS","197302","Not Available","11","Biofuels Consumption","Trillion Btu"
"BFTCBUS","197303","Not Available","11","Biofuels Consumption","Trillion Btu"
"BFTCBUS","197304","Not Available","11","Biofuels Consumption","Trillion Btu"
"BFTCBUS","197305","Not Available","11","Biofuels Consumption","Trillion Btu"
"BFTCBUS","197306","Not Available","11","Biofuels Consumption","Trillion Btu"
"BFTCBUS","197307","Not Available","11","Biofuels Consumption","Trillion Btu"
"BFTCBUS","197308","Not Available","11","Biofuels Consumption","Trillion Btu"
"BFTCBUS","197309","Not Available","11","Biofuels Consumption","Trillion Btu"
"BFTCBUS","197310","Not Available","11","Biofuels Consumption","Trillion Btu"
"BFTCBUS","197311","Not Available","11","Biofuels Consumption","Trillion Btu"
"BFTCBUS","197312","Not Available","11","Biofuels Consumption","Trillion Btu"
"BFTCBUS","197313","Not Available","11","Biofuels Consumption","Trillion Btu"
"BFTCBUS","197401","Not Available","11","Biofuels Consumption","Trillion Btu"
"BFTCBUS","197402","Not Available","11","Biofuels Consumption","Trillion Btu"
"BFTCBUS","197403","Not Available","11","Biofuels Consumption","Trillion Btu"
"BFTCBUS","197404","Not Available","11","Biofuels Consumption","Trillion Btu"
"BFTCBUS","197405","Not Available","11","Biofuels Consumption","Trillion Btu"
"BFTCBUS","197406","Not Available","11","Biofuels Consumption","Trillion Btu"
"BFTCBUS","197407","Not Available","11","Biofuels Consumption","Trillion Btu"
"BFTCBUS","197408","Not Available","11","Biofuels Consumption","Trillion Btu"
"BFTCBUS","197409","Not Available","11","Biofuels Consumption","Trillion Btu"
"BFTCBUS","197410","Not Available","11","Biofuels Consumption","Trillion Btu"
"BFTCBUS","197411","Not Available","11","Biofuels Consumption","Trillion Btu"
"BFTCBUS","197412","Not Available","11","Biofuels Consumption","Trillion Btu"
"BFTCBUS","197413","Not Available","11","Biofuels Consumption","Trillion Btu"
"BFTCBUS","197501","Not Available","11","Biofuels Consumption","Trillion Btu"
"BFTCBUS","197502","Not Available","11","Biofuels Consumption","Trillion Btu"
"BFTCBUS","197503","Not Available","11","Biofuels Consumption","Trillion Btu"
"BFTCBUS","197504","Not Available","11","Biofuels Consumption","Trillion Btu"
"BFTCBUS","197505","Not Available","11","Biofuels Consumption","Trillion Btu"
"BFTCBUS","197506","Not Available","11","Biofuels Consumption","Trillion Btu"
"BFTCBUS","197507","Not Available","11","Biofuels Consumption","Trillion Btu"
"BFTCBUS","197508","Not Available","11","Biofuels Consumption","Trillion Btu"
"BFTCBUS","197509","Not Available","11","Biofuels Consumption","Trillion Btu"
"BFTCBUS","197510","Not Available","11","Biofuels Consumption","Trillion Btu"
"BFTCBUS","197511","Not Available","11","Biofuels Consumption","Trillion Btu"
"BFTCBUS","197512","Not Available","11","Biofuels Consumption","Trillion Btu"
"BFTCBUS","197513","Not Available","11","Biofuels Consumption","Trillion Btu"
"BFTCBUS","197601","Not Available","11","Biofuels Consumption","Trillion Btu"
"BFTCBUS","197602","Not Available","11","Biofuels Consumption","Trillion Btu"
"BFTCBUS","197603","Not Available","11","Biofuels Consumption","Trillion Btu"
"BFTCBUS","197604","Not Available","11","Biofuels Consumption","Trillion Btu"
"BFTCBUS","197605","Not Available","11","Biofuels Consumption","Trillion Btu"
"BFTCBUS","197606","Not Available","11","Biofuels Consumption","Trillion Btu"
"BFTCBUS","197607","Not Available","11","Biofuels Consumption","Trillion Btu"
"BFTCBUS","197608","Not Available","11","Biofuels Consumption","Trillion Btu"
"BFTCBUS","197609","Not Available","11","Biofuels Consumption","Trillion Btu"
"BFTCBUS","197610","Not Available","11","Biofuels Consumption","Trillion Btu"
"BFTCBUS","197611","Not Available","11","Biofuels Consumption","Trillion Btu"
"BFTCBUS","197612","Not Available","11","Biofuels Consumption","Trillion Btu"
"BFTCBUS","197613","Not Available","11","Biofuels Consumption","Trillion Btu"
"BFTCBUS","197701","Not Available","11","Biofuels Consumption","Trillion Btu"
"BFTCBUS","197702","Not Available","11","Biofuels Consumption","Trillion Btu"
